id,weapon,category,season,rank,points
32912,Foil,Senior,2019/2020,54,28.000
32912,Foil,Senior,2020/2021,57,27.500
32912,Foil,Senior,2021/2022,58,27.500
32925,Foil,Junior,2014/2015,174,5.000
32925,Foil,Junior,2015/2016,111,12.000
32925,Foil,Senior,2013/2014,193,0.000
32925,Foil,Senior,2014/2015,209,0.000
32935,Foil,Senior,2013/2014,207,0.000
32935,Foil,Senior,2014/2015,207,0.000
32935,Foil,Senior,2015/2016,272,0.000
32935,Foil,Senior,2016/2017,301,0.000
32965,Foil,Cadet,2015/2016,1,0.000
32965,Foil,Cadet,2016/2017,44,0.000
32965,Foil,Junior,2016/2017,49,30.000
32965,Foil,Junior,2017/2018,164,6.000
32965,Foil,Senior,2017/2018,170,5.000
32965,Foil,Senior,2018/2019,500,0.000
32965,Foil,Senior,2019/2020,368,0.000
33004,Foil,Junior,2016/2017,345,0.000
33005,Foil,Junior,2014/2015,294,0.000
33005,Foil,Junior,2015/2016,213,2.000
33069,Foil,Cadet,2014/2015,1,0.000
33069,Foil,Junior,2014/2015,178,4.000
33069,Foil,Junior,2015/2016,87,16.000
33069,Foil,Junior,2016/2017,6,108.000
33069,Foil,Junior,2017/2018,2,142.000
33069,Foil,Senior,2016/2017,382,0.000
33069,Foil,Senior,2017/2018,72,20.000
33069,Foil,Senior,2018/2019,64,24.000
33069,Foil,Senior,2019/2020,133,10.500
33069,Foil,Senior,2020/2021,118,12.000
33069,Foil,Senior,2021/2022,107,13.500
33071,Foil,Junior,2014/2015,72,22.000
33071,Foil,Junior,2015/2016,50,28.000
33071,Foil,Junior,2016/2017,82,16.000
33071,Foil,Senior,2014/2015,185,2.000
33138,Foil,Senior,2013/2014,321,0.000
33138,Foil,Senior,2015/2016,382,0.000
33139,Foil,Senior,2013/2014,313,0.000
33139,Foil,Senior,2014/2015,174,2.000
33139,Foil,Senior,2015/2016,336,0.000
33139,Foil,Senior,2016/2017,219,1.500
33139,Foil,Senior,2017/2018,389,0.000
33139,Foil,Senior,2018/2019,488,0.000
33139,Foil,Senior,2019/2020,238,1.500
33139,Foil,Senior,2020/2021,240,1.500
33139,Foil,Senior,2021/2022,236,1.500
33242,Foil,Senior,2018/2019,170,6.000
33265,Foil,Junior,2014/2015,139,6.000
33265,Foil,Senior,2013/2014,274,0.000
33265,Foil,Senior,2015/2016,394,0.000
33286,Foil,Veterans,2016/2017,58,0.000
33325,Foil,Veterans,2016/2017,31,0.000
33325,Foil,Veterans,2017/2018,22,0.000
33345,Foil,Veterans,2016/2017,84,0.000
33345,Foil,Veterans,2017/2018,95,0.000
33352,Foil,Junior,2017/2018,226,3.000
33352,Foil,Senior,2018/2019,220,3.000
33352,Foil,Senior,2019/2020,419,0.000
33352,Foil,Senior,2020/2021,412,0.000
33352,Foil,Senior,2021/2022,453,0.000
33357,Foil,Veterans,2016/2017,82,0.000
33357,Foil,Veterans,2017/2018,64,0.000
33375,Foil,Junior,2014/2015,349,0.000
33375,Foil,Junior,2015/2016,34,44.000
33375,Foil,Junior,2016/2017,210,4.000
33375,Foil,Senior,2015/2016,338,0.000
33375,Foil,Senior,2017/2018,406,0.000
33375,Foil,Senior,2018/2019,467,0.000
33375,Foil,Senior,2019/2020,281,0.500
33375,Foil,Senior,2020/2021,255,1.000
33375,Foil,Senior,2021/2022,252,1.000
33397,Foil,Junior,2016/2017,375,0.000
33442,Epee,Cadet,2014/2015,1,0.000
33442,Epee,Cadet,2014/2015,1,0.000
33442,Epee,Cadet,2015/2016,1,0.000
33442,Epee,Cadet,2015/2016,1,0.000
33442,Epee,Cadet,2016/2017,91,0.000
33442,Epee,Cadet,2016/2017,91,0.000
33442,Epee,Junior,2014/2015,72,21.000
33442,Epee,Junior,2014/2015,72,21.000
33442,Epee,Junior,2015/2016,99,12.000
33442,Epee,Junior,2015/2016,99,12.000
33442,Epee,Junior,2016/2017,71,21.000
33442,Epee,Junior,2016/2017,71,21.000
33442,Epee,Junior,2017/2018,45,30.000
33442,Epee,Junior,2017/2018,45,30.000
33442,Epee,Junior,2018/2019,55,30.000
33442,Epee,Junior,2018/2019,55,30.000
33442,Epee,Senior,2015/2016,109,12.000
33442,Epee,Senior,2015/2016,109,12.000
33442,Epee,Senior,2016/2017,102,12.000
33442,Epee,Senior,2016/2017,102,12.000
33457,Foil,Veterans,2016/2017,64,0.000
33457,Foil,Veterans,2017/2018,37,0.000
33466,Foil,Senior,2018/2019,464,0.000
33489,Foil,Junior,2016/2017,95,14.000
33489,Foil,Junior,2017/2018,52,31.000
33489,Foil,Junior,2018/2019,25,52.000
33489,Foil,Senior,2018/2019,81,19.000
33490,Foil,Cadet,2015/2016,1,0.000
33500,Foil,Veterans,2016/2017,76,0.000
33546,Foil,Cadet,2014/2015,1,0.000
33546,Foil,Cadet,2015/2016,1,0.000
33546,Foil,Junior,2014/2015,183,4.000
33546,Foil,Junior,2015/2016,100,13.000
33546,Foil,Junior,2016/2017,114,11.500
33546,Foil,Junior,2017/2018,234,3.000
33546,Foil,Senior,2016/2017,344,0.000
33551,Foil,Veterans,2017/2018,58,0.000
33609,Foil,Junior,2015/2016,162,6.000
33609,Foil,Junior,2016/2017,230,3.500
33609,Foil,Junior,2017/2018,163,6.000
33609,Foil,Junior,2018/2019,83,17.000
33609,Foil,Junior,2019/2020,170,6.500
33609,Foil,Senior,2017/2018,178,4.000
33609,Foil,Senior,2018/2019,200,3.000
33609,Foil,Senior,2019/2020,193,3.500
33609,Foil,Senior,2020/2021,197,3.000
33609,Foil,Senior,2021/2022,194,3.000
33614,Foil,Cadet,2014/2015,1,0.000
33614,Foil,Cadet,2015/2016,1,0.000
33614,Foil,Cadet,2016/2017,6,0.000
33614,Foil,Cadet,2017/2018,3,0.000
33614,Foil,Junior,2015/2016,176,5.000
33614,Foil,Junior,2016/2017,56,26.000
33614,Foil,Junior,2017/2018,33,44.000
33614,Foil,Junior,2018/2019,3,138.000
33614,Foil,Junior,2019/2020,2,144.000
33614,Foil,Junior,2020/2021,15,50.000
33614,Foil,Senior,2015/2016,215,0.000
33614,Foil,Senior,2016/2017,275,0.000
33614,Foil,Senior,2017/2018,83,17.000
33614,Foil,Senior,2018/2019,130,9.500
33614,Foil,Senior,2019/2020,60,22.500
33614,Foil,Senior,2020/2021,59,27.000
33614,Foil,Senior,2021/2022,60,27.000
33647,Foil,Cadet,2015/2016,1,0.000
33647,Foil,Cadet,2016/2017,11,0.000
33647,Foil,Junior,2014/2015,221,2.000
33647,Foil,Junior,2015/2016,348,0.000
33647,Foil,Junior,2016/2017,75,18.000
33647,Foil,Junior,2017/2018,23,54.000
33647,Foil,Junior,2018/2019,59,23.000
33647,Foil,Junior,2019/2020,31,47.000
33647,Foil,Senior,2015/2016,415,0.000
33647,Foil,Senior,2016/2017,371,0.000
33647,Foil,Senior,2017/2018,276,1.000
33647,Foil,Senior,2018/2019,258,2.000
33647,Foil,Senior,2019/2020,197,3.000
33647,Foil,Senior,2020/2021,180,4.500
33647,Foil,Senior,2021/2022,180,4.500
33691,Foil,Junior,2014/2015,103,12.000
33691,Foil,Junior,2015/2016,135,8.000
33691,Foil,Junior,2016/2017,102,13.000
33691,Foil,Senior,2015/2016,361,0.000
33691,Foil,Senior,2016/2017,207,2.000
33691,Foil,Senior,2017/2018,149,6.000
33691,Foil,Senior,2018/2019,78,19.500
33691,Foil,Senior,2019/2020,108,12.750
33691,Foil,Senior,2020/2021,181,4.500
33691,Foil,Senior,2021/2022,181,4.500
33708,Foil,Junior,2014/2015,278,0.000
33708,Foil,Junior,2015/2016,226,2.000
33708,Foil,Junior,2016/2017,255,2.500
33715,Foil,Junior,2014/2015,323,0.000
33715,Foil,Junior,2015/2016,356,0.000
33746,Foil,Cadet,2014/2015,1,0.000
33746,Foil,Cadet,2015/2016,1,0.000
33746,Foil,Cadet,2016/2017,8,0.000
33746,Foil,Junior,2014/2015,57,30.000
33746,Foil,Junior,2015/2016,7,99.999
33746,Foil,Junior,2016/2017,8,87.000
33746,Foil,Junior,2017/2018,3,137.000
33746,Foil,Junior,2018/2019,7,117.000
33746,Foil,Junior,2019/2020,13,69.000
33746,Foil,Senior,2014/2015,293,0.000
33746,Foil,Senior,2015/2016,121,7.000
33746,Foil,Senior,2016/2017,66,23.000
33746,Foil,Senior,2017/2018,28,53.000
33746,Foil,Senior,2018/2019,8,113.000
33746,Foil,Senior,2019/2020,6,138.000
33746,Foil,Senior,2020/2021,11,107.000
33746,Foil,Senior,2021/2022,17,90.000
33747,Foil,Junior,2014/2015,169,6.000
33747,Foil,Junior,2015/2016,292,0.000
33747,Foil,Junior,2016/2017,240,3.000
33747,Foil,Junior,2017/2018,132,9.000
33747,Foil,Senior,2014/2015,351,0.000
33747,Foil,Senior,2015/2016,391,0.000
33747,Foil,Senior,2016/2017,395,0.000
33747,Foil,Senior,2017/2018,396,0.000
33747,Foil,Senior,2018/2019,509,0.000
33748,Foil,Cadet,2015/2016,1,0.000
33748,Foil,Junior,2014/2015,351,0.000
33748,Foil,Junior,2015/2016,167,6.000
33748,Foil,Junior,2016/2017,116,11.000
33748,Foil,Senior,2014/2015,364,0.000
33748,Foil,Senior,2015/2016,385,0.000
33750,Foil,Junior,2014/2015,290,0.000
33750,Foil,Senior,2017/2018,448,0.000
33762,Foil,Junior,2014/2015,329,0.000
33762,Foil,Junior,2015/2016,295,0.000
33769,Foil,Junior,2014/2015,211,2.000
33769,Foil,Junior,2015/2016,185,4.000
33778,Foil,Junior,2014/2015,242,2.000
33778,Foil,Junior,2015/2016,206,2.000
33779,Foil,Cadet,2015/2016,1,0.000
33779,Foil,Junior,2015/2016,49,28.000
33779,Foil,Junior,2016/2017,127,10.000
33779,Foil,Junior,2017/2018,18,63.000
33779,Foil,Junior,2018/2019,96,14.000
33779,Foil,Senior,2017/2018,311,0.000
33779,Foil,Senior,2019/2020,275,0.750
33779,Foil,Senior,2020/2021,362,0.000
33779,Foil,Senior,2021/2022,324,0.000
33780,Foil,Cadet,2014/2015,1,0.000
33780,Foil,Cadet,2015/2016,1,0.000
33780,Foil,Junior,2014/2015,115,11.000
33780,Foil,Junior,2015/2016,12,76.000
33780,Foil,Junior,2016/2017,4,135.000
33780,Foil,Junior,2017/2018,21,57.000
33780,Foil,Junior,2018/2019,22,56.000
33780,Foil,Senior,2016/2017,157,5.000
33780,Foil,Senior,2017/2018,107,11.000
33780,Foil,Senior,2018/2019,124,11.000
33780,Foil,Senior,2019/2020,157,7.250
33780,Foil,Senior,2020/2021,92,16.000
33780,Foil,Senior,2021/2022,92,16.000
33790,Foil,Cadet,2014/2015,1,0.000
33790,Foil,Cadet,2015/2016,1,0.000
33790,Foil,Junior,2015/2016,104,12.000
33790,Foil,Junior,2016/2017,39,40.500
33790,Foil,Senior,2016/2017,319,0.000
33790,Foil,Senior,2017/2018,410,0.000
33791,Foil,Cadet,2016/2017,40,0.000
33825,Foil,Cadet,2016/2017,43,0.000
33825,Foil,Cadet,2017/2018,10,0.000
33825,Foil,Cadet,2018/2019,46,0.000
33825,Foil,Junior,2017/2018,90,17.000
33825,Foil,Junior,2018/2019,46,31.000
33825,Foil,Junior,2019/2020,30,47.000
33825,Foil,Junior,2020/2021,23,42.000
33825,Foil,Junior,2021/2022,29,32.000
33825,Foil,Senior,2018/2019,114,12.000
33825,Foil,Senior,2019/2020,135,10.000
33825,Foil,Senior,2020/2021,127,10.500
33825,Foil,Senior,2021/2022,126,10.500
33840,Foil,Cadet,2014/2015,1,0.000
33840,Foil,Junior,2015/2016,95,14.000
33840,Foil,Junior,2016/2017,94,14.000
33843,Foil,Junior,2014/2015,69,23.000
33843,Foil,Junior,2014/2015,69,23.000
33843,Foil,Junior,2015/2016,116,10.000
33843,Foil,Junior,2015/2016,116,10.000
33843,Foil,Junior,2016/2017,91,14.500
33843,Foil,Junior,2016/2017,91,14.500
33846,Foil,Junior,2014/2015,116,10.000
33846,Foil,Junior,2015/2016,147,6.000
33846,Foil,Junior,2016/2017,130,10.000
33846,Foil,Junior,2017/2018,69,24.000
33846,Foil,Junior,2018/2019,119,12.000
33846,Foil,Senior,2019/2020,346,0.000
33865,Foil,Cadet,2014/2015,1,0.000
33865,Foil,Cadet,2015/2016,1,0.000
33865,Foil,Junior,2014/2015,56,30.000
33865,Foil,Junior,2015/2016,55,26.000
33865,Foil,Junior,2016/2017,59,24.000
33865,Foil,Junior,2017/2018,12,77.000
33865,Foil,Junior,2018/2019,13,94.000
33865,Foil,Senior,2017/2018,198,3.000
33865,Foil,Senior,2018/2019,260,1.500
33865,Foil,Senior,2019/2020,233,1.500
33865,Foil,Senior,2020/2021,188,3.750
33865,Foil,Senior,2021/2022,174,5.250
33872,Foil,Junior,2014/2015,354,0.000
33872,Foil,Senior,2020/2021,444,0.000
33872,Foil,Senior,2021/2022,551,0.000
33903,Foil,Junior,2014/2015,360,0.000
33903,Foil,Junior,2015/2016,183,4.000
33904,Foil,Junior,2014/2015,351,0.000
33904,Foil,Junior,2015/2016,186,4.000
33910,Foil,Cadet,2014/2015,1,0.000
33910,Foil,Junior,2014/2015,340,0.000
33910,Foil,Junior,2015/2016,277,0.000
33910,Foil,Junior,2016/2017,281,2.000
33919,Foil,Junior,2014/2015,370,0.000
33919,Foil,Senior,2015/2016,235,0.000
33921,Foil,Junior,2014/2015,368,0.000
33921,Foil,Junior,2016/2017,405,0.000
33921,Foil,Senior,2016/2017,299,0.000
33921,Foil,Senior,2017/2018,285,0.000
33921,Foil,Senior,2018/2019,317,0.000
33986,Foil,Junior,2014/2015,251,2.000
33986,Foil,Junior,2015/2016,94,14.000
33986,Foil,Junior,2016/2017,344,0.000
33989,Foil,Cadet,2014/2015,1,0.000
33989,Foil,Junior,2014/2015,350,0.000
33989,Foil,Junior,2015/2016,61,23.000
33989,Foil,Junior,2016/2017,27,48.000
33989,Foil,Junior,2017/2018,243,2.500
33989,Foil,Senior,2014/2015,67,21.000
33989,Foil,Senior,2015/2016,70,21.000
33989,Foil,Senior,2016/2017,383,0.000
33989,Foil,Senior,2017/2018,68,21.000
33989,Foil,Senior,2019/2020,501,0.000
34002,Foil,Junior,2017/2018,204,4.000
34044,Foil,Junior,2014/2015,246,2.000
34044,Foil,Junior,2015/2016,339,0.000
34045,Foil,Junior,2014/2015,357,0.000
34045,Foil,Junior,2015/2016,318,0.000
34045,Foil,Junior,2016/2017,295,1.000
34045,Foil,Junior,2017/2018,388,0.000
34045,Foil,Junior,2018/2019,424,0.000
34045,Foil,Senior,2015/2016,402,0.000
34090,Foil,Cadet,2014/2015,1,0.000
34090,Foil,Junior,2014/2015,247,2.000
34102,Foil,Junior,2014/2015,95,12.000
34102,Foil,Junior,2015/2016,278,0.000
34150,Foil,Junior,2014/2015,188,4.000
34150,Foil,Junior,2015/2016,337,0.000
34161,Foil,Cadet,2015/2016,1,0.000
34161,Foil,Junior,2014/2015,318,0.000
34161,Foil,Junior,2015/2016,266,0.000
34161,Foil,Junior,2016/2017,76,18.000
34161,Foil,Junior,2017/2018,94,16.000
34161,Foil,Junior,2018/2019,105,13.500
34161,Foil,Senior,2018/2019,433,0.000
34161,Foil,Senior,2019/2020,440,0.000
34161,Foil,Senior,2020/2021,555,0.000
34161,Foil,Senior,2021/2022,414,0.000
34163,Foil,Junior,2014/2015,133,8.000
34163,Foil,Junior,2015/2016,209,2.000
34204,Foil,Junior,2014/2015,308,0.000
34204,Foil,Junior,2017/2018,184,6.000
34204,Foil,Senior,2017/2018,452,0.000
34259,Foil,Cadet,2014/2015,1,0.000
34259,Foil,Junior,2014/2015,290,0.000
34259,Foil,Junior,2015/2016,144,8.000
34259,Foil,Junior,2016/2017,100,14.000
34259,Foil,Junior,2017/2018,42,37.000
34259,Foil,Senior,2016/2017,432,0.000
34259,Foil,Senior,2017/2018,181,3.500
34259,Foil,Senior,2018/2019,96,15.000
34259,Foil,Senior,2019/2020,43,37.250
34259,Foil,Senior,2020/2021,37,44.000
34259,Foil,Senior,2021/2022,36,44.000
34267,Foil,Junior,2017/2018,305,0.000
34271,Foil,Cadet,2014/2015,1,0.000
34271,Foil,Junior,2014/2015,150,6.000
34271,Foil,Junior,2015/2016,159,6.000
34271,Foil,Junior,2016/2017,143,8.500
34271,Foil,Senior,2014/2015,231,0.000
34271,Foil,Senior,2016/2017,120,6.000
34323,Foil,Junior,2014/2015,305,0.000
34323,Foil,Junior,2015/2016,286,0.000
34336,Foil,Junior,2014/2015,128,8.000
34336,Foil,Junior,2015/2016,199,4.000
34336,Foil,Junior,2017/2018,254,2.000
34342,Foil,Cadet,2014/2015,1,0.000
34342,Foil,Junior,2014/2015,311,0.000
34342,Foil,Junior,2015/2016,145,7.000
34342,Foil,Junior,2016/2017,294,1.000
34342,Foil,Junior,2017/2018,341,0.000
34358,Foil,Cadet,2014/2015,1,0.000
34358,Foil,Junior,2014/2015,113,11.000
34358,Foil,Junior,2017/2018,177,6.000
34433,Foil,Cadet,2014/2015,1,0.000
34433,Foil,Cadet,2015/2016,1,0.000
34433,Foil,Junior,2014/2015,29,48.000
34433,Foil,Junior,2015/2016,35,43.000
34433,Foil,Junior,2016/2017,34,43.000
34433,Foil,Junior,2017/2018,154,7.000
34433,Foil,Junior,2018/2019,20,58.000
34433,Foil,Junior,2019/2020,28,48.000
34433,Foil,Senior,2015/2016,46,30.000
34433,Foil,Senior,2016/2017,245,1.000
34433,Foil,Senior,2017/2018,35,44.000
34433,Foil,Senior,2018/2019,36,44.000
34433,Foil,Senior,2019/2020,45,35.750
34433,Foil,Senior,2020/2021,44,37.250
34433,Foil,Senior,2021/2022,46,37.250
34447,Foil,Junior,2014/2015,126,8.000
34447,Foil,Junior,2015/2016,136,8.000
34447,Foil,Junior,2016/2017,241,3.000
34448,Foil,Junior,2015/2016,283,0.000
34449,Foil,Cadet,2015/2016,1,0.000
34449,Foil,Cadet,2016/2017,5,0.000
34449,Foil,Junior,2014/2015,248,2.000
34449,Foil,Junior,2015/2016,63,22.000
34449,Foil,Junior,2016/2017,3,163.000
34449,Foil,Junior,2017/2018,4,127.000
34449,Foil,Junior,2018/2019,4,126.000
34449,Foil,Junior,2019/2020,4,126.000
34449,Foil,Senior,2018/2019,101,14.000
34449,Foil,Senior,2019/2020,123,12.000
34449,Foil,Senior,2020/2021,159,6.750
34449,Foil,Senior,2021/2022,274,0.750
34484,Foil,Junior,2016/2017,326,0.000
34484,Foil,Senior,2014/2015,256,0.000
34492,Foil,Junior,2014/2015,249,2.000
34492,Foil,Junior,2015/2016,320,0.000
34492,Foil,Junior,2016/2017,70,20.000
34492,Foil,Junior,2017/2018,115,11.000
34492,Foil,Junior,2018/2019,163,7.000
34492,Foil,Senior,2017/2018,439,0.000
34492,Foil,Senior,2018/2019,282,1.000
34501,Foil,Junior,2017/2018,161,6.000
34501,Foil,Junior,2019/2020,76,21.000
34501,Foil,Senior,2015/2016,251,0.000
34501,Foil,Senior,2016/2017,313,0.000
34501,Foil,Senior,2017/2018,354,0.000
34501,Foil,Senior,2018/2019,319,0.000
34501,Foil,Senior,2019/2020,254,1.000
34501,Foil,Senior,2020/2021,561,0.000
34501,Foil,Senior,2021/2022,504,0.000
34502,Foil,Cadet,2014/2015,1,0.000
34502,Foil,Junior,2014/2015,367,0.000
34502,Foil,Senior,2014/2015,323,0.000
34527,Foil,Cadet,2016/2017,63,0.000
34527,Foil,Cadet,2017/2018,73,0.000
34527,Foil,Junior,2014/2015,151,6.000
34527,Foil,Junior,2015/2016,242,0.000
34527,Foil,Junior,2016/2017,93,14.500
34527,Foil,Junior,2017/2018,91,16.500
34527,Foil,Junior,2018/2019,43,32.000
34527,Foil,Junior,2019/2020,64,23.500
34527,Foil,Junior,2020/2021,244,2.500
34527,Foil,Senior,2019/2020,164,6.250
34527,Foil,Senior,2020/2021,162,6.250
34527,Foil,Senior,2021/2022,161,6.250
34532,Foil,Junior,2014/2015,38,39.000
34532,Foil,Junior,2015/2016,54,26.000
34532,Foil,Junior,2016/2017,64,21.000
34532,Foil,Senior,2014/2015,311,0.000
34532,Foil,Senior,2015/2016,224,0.000
34532,Foil,Senior,2016/2017,135,6.000
34532,Foil,Senior,2017/2018,138,7.000
34532,Foil,Senior,2018/2019,270,1.000
34532,Foil,Senior,2019/2020,160,6.750
34532,Foil,Senior,2020/2021,157,6.750
34532,Foil,Senior,2021/2022,163,6.000
34544,Foil,Junior,2014/2015,164,6.000
34544,Foil,Junior,2016/2017,99,14.000
34544,Foil,Junior,2017/2018,120,10.000
34544,Foil,Senior,2018/2019,345,0.000
34544,Foil,Senior,2019/2020,177,5.250
34544,Foil,Senior,2020/2021,173,5.250
34544,Foil,Senior,2021/2022,175,5.250
34549,Foil,Cadet,2015/2016,1,0.000
34549,Foil,Cadet,2016/2017,17,0.000
34549,Foil,Junior,2014/2015,362,0.000
34549,Foil,Junior,2015/2016,33,46.000
34549,Foil,Junior,2016/2017,77,17.500
34549,Foil,Junior,2017/2018,50,32.000
34549,Foil,Junior,2018/2019,60,22.500
34549,Foil,Junior,2019/2020,123,13.000
34549,Foil,Senior,2016/2017,242,1.000
34549,Foil,Senior,2017/2018,388,0.000
34549,Foil,Senior,2018/2019,249,2.000
34549,Foil,Senior,2019/2020,202,3.000
34549,Foil,Senior,2020/2021,211,2.750
34549,Foil,Senior,2021/2022,207,2.750
34561,Foil,Cadet,2014/2015,1,0.000
34561,Foil,Cadet,2014/2015,1,0.000
34561,Foil,Junior,2014/2015,270,0.000
34561,Foil,Junior,2014/2015,270,0.000
34562,Foil,Cadet,2017/2018,56,0.000
34562,Foil,Junior,2014/2015,158,6.000
34562,Foil,Junior,2016/2017,321,0.000
34562,Foil,Junior,2017/2018,299,0.000
34562,Foil,Junior,2018/2019,100,14.000
34562,Foil,Junior,2020/2021,144,8.000
34564,Foil,Cadet,2014/2015,1,0.000
34564,Foil,Cadet,2015/2016,1,0.000
34564,Foil,Junior,2014/2015,47,34.000
34564,Foil,Junior,2015/2016,23,58.000
34564,Foil,Junior,2016/2017,2,171.000
34564,Foil,Junior,2017/2018,7,104.000
34564,Foil,Junior,2018/2019,18,60.000
34564,Foil,Senior,2016/2017,252,1.000
34564,Foil,Senior,2017/2018,18,80.000
34564,Foil,Senior,2018/2019,22,61.000
34564,Foil,Senior,2019/2020,83,17.000
34564,Foil,Senior,2020/2021,55,28.000
34564,Foil,Senior,2021/2022,28,52.000
34602,Foil,Cadet,2016/2017,26,0.000
34602,Foil,Junior,2014/2015,100,12.000
34602,Foil,Junior,2015/2016,230,2.000
34602,Foil,Junior,2016/2017,192,6.000
34602,Foil,Junior,2017/2018,114,11.000
34602,Foil,Junior,2018/2019,62,22.000
34602,Foil,Junior,2019/2020,51,28.000
34602,Foil,Senior,2015/2016,380,0.000
34602,Foil,Senior,2016/2017,122,6.000
34602,Foil,Senior,2017/2018,131,8.000
34602,Foil,Senior,2018/2019,479,0.000
34602,Foil,Senior,2019/2020,165,6.250
34602,Foil,Senior,2020/2021,143,7.750
34602,Foil,Senior,2021/2022,143,7.750
34604,Foil,Junior,2014/2015,158,6.000
34604,Foil,Junior,2014/2015,158,6.000
34604,Foil,Junior,2015/2016,91,14.000
34604,Foil,Junior,2015/2016,91,14.000
34604,Foil,Junior,2016/2017,208,4.000
34604,Foil,Junior,2016/2017,208,4.000
34604,Foil,Junior,2017/2018,136,8.000
34604,Foil,Junior,2017/2018,136,8.000
34604,Foil,Senior,2014/2015,231,0.000
34604,Foil,Senior,2014/2015,231,0.000
34604,Foil,Senior,2016/2017,137,6.000
34604,Foil,Senior,2016/2017,137,6.000
34604,Foil,Senior,2018/2019,384,0.000
34604,Foil,Senior,2018/2019,384,0.000
34605,Foil,Junior,2014/2015,199,3.000
34605,Foil,Junior,2014/2015,199,3.000
34605,Foil,Junior,2015/2016,92,14.000
34605,Foil,Junior,2015/2016,92,14.000
34605,Foil,Junior,2016/2017,212,4.000
34605,Foil,Junior,2016/2017,212,4.000
34605,Foil,Junior,2017/2018,296,0.000
34605,Foil,Junior,2017/2018,296,0.000
34605,Foil,Junior,2018/2019,308,0.000
34605,Foil,Junior,2018/2019,308,0.000
34606,Foil,Junior,2014/2015,166,6.000
34606,Foil,Junior,2015/2016,127,8.000
34606,Foil,Junior,2016/2017,218,4.000
34614,Foil,Junior,2014/2015,198,3.000
34614,Foil,Junior,2015/2016,344,0.000
34614,Foil,Junior,2016/2017,213,4.000
34623,Foil,Junior,2014/2015,353,0.000
34623,Foil,Junior,2017/2018,278,1.000
34624,Foil,Cadet,2016/2017,60,0.000
34624,Foil,Junior,2015/2016,281,0.000
34624,Foil,Junior,2016/2017,112,12.000
34624,Foil,Junior,2017/2018,186,6.000
34624,Foil,Junior,2018/2019,253,3.000
34624,Foil,Junior,2019/2020,85,19.500
34624,Foil,Senior,2017/2018,346,0.000
34624,Foil,Senior,2018/2019,254,2.000
34624,Foil,Senior,2019/2020,328,0.000
34667,Foil,Junior,2014/2015,276,0.000
34667,Foil,Junior,2016/2017,164,6.000
34667,Foil,Junior,2017/2018,108,12.000
34667,Foil,Junior,2018/2019,206,4.000
34667,Foil,Senior,2016/2017,306,0.000
34667,Foil,Senior,2017/2018,146,6.000
34667,Foil,Senior,2018/2019,389,0.000
34667,Foil,Senior,2019/2020,357,0.000
34670,Foil,Junior,2014/2015,154,6.000
34670,Foil,Junior,2016/2017,179,6.000
34670,Foil,Junior,2017/2018,160,6.000
34670,Foil,Junior,2018/2019,174,6.000
34670,Foil,Junior,2019/2020,107,14.500
34670,Foil,Senior,2017/2018,159,6.000
34670,Foil,Senior,2018/2019,162,6.000
34670,Foil,Senior,2019/2020,138,10.000
34670,Foil,Senior,2020/2021,119,11.750
34670,Foil,Senior,2021/2022,125,11.000
34704,Foil,Junior,2014/2015,137,6.000
34704,Foil,Junior,2016/2017,113,12.000
34704,Foil,Senior,2015/2016,340,0.000
34704,Foil,Senior,2016/2017,144,6.000
34704,Foil,Senior,2017/2018,123,9.000
34704,Foil,Senior,2018/2019,77,20.000
34704,Foil,Senior,2019/2020,79,18.500
34704,Foil,Senior,2020/2021,72,20.000
34704,Foil,Senior,2021/2022,80,19.000
34707,Foil,Cadet,2015/2016,1,0.000
34707,Foil,Junior,2014/2015,284,0.000
34707,Foil,Junior,2016/2017,203,5.000
34707,Foil,Junior,2018/2019,287,1.000
34707,Foil,Senior,2015/2016,382,0.000
34707,Foil,Senior,2016/2017,261,0.000
34707,Foil,Senior,2017/2018,211,2.500
34707,Foil,Senior,2018/2019,330,0.000
34723,Foil,Junior,2014/2015,143,6.000
34723,Foil,Junior,2015/2016,148,6.000
34723,Foil,Junior,2016/2017,168,6.000
34723,Foil,Senior,2018/2019,378,0.000
34723,Foil,Senior,2019/2020,454,0.000
34723,Foil,Senior,2020/2021,331,0.000
34723,Foil,Senior,2021/2022,406,0.000
34734,Foil,Junior,2014/2015,281,0.000
34734,Foil,Junior,2015/2016,19,65.000
34734,Foil,Senior,2015/2016,136,6.000
34734,Foil,Senior,2016/2017,123,6.000
34734,Foil,Senior,2018/2019,156,6.000
34734,Foil,Senior,2019/2020,167,6.000
34734,Foil,Senior,2020/2021,167,6.000
34734,Foil,Senior,2021/2022,165,6.000
34737,Foil,Junior,2015/2016,131,8.000
34737,Foil,Junior,2016/2017,180,6.000
34737,Foil,Junior,2018/2019,147,8.000
34737,Foil,Junior,2019/2020,158,8.000
34737,Foil,Senior,2016/2017,390,0.000
34737,Foil,Senior,2018/2019,457,0.000
34747,Foil,Cadet,2014/2015,1,0.000
34747,Foil,Cadet,2015/2016,1,0.000
34747,Foil,Junior,2014/2015,274,0.000
34747,Foil,Junior,2015/2016,82,17.000
34747,Foil,Junior,2016/2017,30,46.000
34747,Foil,Junior,2017/2018,26,49.500
34747,Foil,Junior,2018/2019,37,36.000
