competition_ID,season,name,category,country,start_date,end_date,weapon,gender,timezone,url,unique_ID,missing_results_flag
33,2012,Memorial de Martinengo,Junior,SLOVAKIA,2011-11-19,2011-11-19,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2012/33,2012-33,no pools data
898,2012,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2011-11-05,2011-11-05,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2012/898,2012-898,no pools data
225,2011,Champ du monde juniors-cadets,Junior,JORDAN,2011-04-01,2011-04-01,Foil,Womens,Asia/Amman,https://fie.org/competitions/2011/225,2011-225,no pools data
35,2011,Coupe du Monde,Junior,SERBIA,2011-03-06,2011-03-06,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2011/35,2011-35,no pools data
771,2011,Championnats asiatiques juniors,Junior,THAILAND,2011-03-04,2011-03-13,Foil,Womens,Asia/Bangkok,https://fie.org/competitions/2011/771,2011-771,no pools data
39,2011,Coupe Heracles in memoriam Gyorgy Gerevich,Junior,HUNGARY,2011-02-19,2011-02-19,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2011/39,2011-39,no pools data
812,2011,Championnats Panaméricains Juniors,Junior,VENEZUELA,2011-02-11,2011-02-19,Foil,Womens,America/Caracas,https://fie.org/competitions/2011/812,2011-812,no pools data
42,2011,Coupe du Monde,Junior,FRANCE,2011-02-05,2011-02-05,Foil,Womens,Europe/Paris,https://fie.org/competitions/2011/42,2011-42,no pools data
927,2011,Championnats méditerranéens juniors,Junior,LEBANON,2011-01-29,2011-01-31,Foil,Womens,Asia/Beirut,https://fie.org/competitions/2011/927,2011-927,no pools data
444,2011,Coupe du Monde,Junior,CROATIA,2011-01-22,2011-01-22,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2011/444,2011-444,no pools data
37,2011,Coupe du Monde,Junior,POLAND,2010-12-18,2010-12-18,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2011/37,2011-37,no pools data
857,2011,Championnats d'Afrique juniors,Junior,SOUTH AFRICA,2010-12-11,2010-12-16,Foil,Womens,Africa/Johannesburg,https://fie.org/competitions/2011/857,2011-857,no pools data
41,2011,Tournoi international,Junior,GERMANY,2010-12-04,2010-12-04,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2011/41,2011-41,no pools data
33,2011,Memorial de Martinengo,Junior,SLOVAKIA,2010-11-21,2010-11-21,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2011/33,2011-33,no pools data
351,2011,Championnats d’Europe juniors,Junior,RUSSIA,2010-10-24,2010-10-30,Foil,Womens,Europe/Moscow,https://fie.org/competitions/2011/351,2011-351,no pools data
812,2010,Championnats Panaméricains Juniors,Junior,MEXICO,2010-05-04,2010-05-04,Foil,Womens,America/Mexico_City,https://fie.org/competitions/2010/812,2010-812,no pools data
225,2010,Champ du monde juniors-cadets,Junior,AZERBAIJAN,2010-04-06,2010-04-06,Foil,Womens,Asia/Baku,https://fie.org/competitions/2010/225,2010-225,no pools data
927,2010,Championnats méditerranéens juniors,Junior,SERBIA,2010-01-30,2010-02-01,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2010/927,2010-927,no pools data
39,2010,Coupe Heracles Junior,Junior,HUNGARY,2010-01-05,2010-01-05,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2010/39,2010-39,no pools data
35,2010,Stadtwerke-Pokal,Junior,GERMANY,2009-12-12,2009-12-12,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2010/35,2010-35,no pools data
34,2010,Alpe Adria,Junior,ITALY,2009-12-04,2009-12-04,Foil,Womens,Europe/Rome,https://fie.org/competitions/2010/34,2010-34,no pools data
351,2010,Championnats d’Europe juniors,Junior,DENMARK,2009-10-31,2009-11-06,Foil,Womens,Europe/Copenhagen,https://fie.org/competitions/2010/351,2010-351,no pools data
40,2010,Tournoi Carl Schwende,Junior,CANADA,2009-10-24,2009-10-24,Foil,Womens,America/Toronto,https://fie.org/competitions/2010/40,2010-40,no pools data
33,2010,Memorial de Martinengo,Junior,SLOVAKIA,2009-10-11,2009-10-11,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2010/33,2010-33,no pools data
898,2010,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2009-09-12,2009-09-12,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2010/898,2010-898,no pools data
771,2009,Championnats asiatiques juniors,Junior,SINGAPORE,2009-07-16,2009-07-21,Foil,Womens,Asia/Singapore,https://fie.org/competitions/2009/771,2009-771,no pools data
812,2009,Championnats Panaméricains Juniors,Junior,VENEZUELA,2009-05-09,2009-05-09,Foil,Womens,America/Caracas,https://fie.org/competitions/2009/812,2009-812,no pools data
225,2009,Champ du monde juniors-cadets,Junior,GREAT BRITAIN,2009-04-08,2009-04-08,Foil,Womens,Europe/London,https://fie.org/competitions/2009/225,2009-225,no pools data
41,2009,Tournoi international,Junior,GERMANY,2009-01-25,2009-01-25,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2009/41,2009-41,no pools data
39,2009,Coupe Heracles Junior,Junior,HUNGARY,2009-01-03,2009-01-03,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2009/39,2009-39,no pools data
857,2009,Championnats d'Afrique juniors,Junior,MALI,2008-12-10,2008-12-13,Foil,Womens,Africa/Bamako,https://fie.org/competitions/2009/857,2009-857,no pools data
37,2009,Coupe du Monde,Junior,POLAND,2008-11-29,2008-11-29,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2009/37,2009-37,no pools data
898,2009,Ier challenge Colette Flesch,Junior,LUXEMBOURG,2008-11-07,2008-11-07,Foil,Womens,Europe/Luxembourg,https://fie.org/competitions/2009/898,2009-898,no pools data
351,2009,Championnats d’Europe juniors,Junior,NETHERLANDS,2008-11-03,2008-11-08,Foil,Womens,Europe/Amsterdam,https://fie.org/competitions/2009/351,2009-351,no pools data
40,2009,Tournoi Carl Schwende,Junior,CANADA,2008-10-25,2008-10-25,Foil,Womens,America/Toronto,https://fie.org/competitions/2009/40,2009-40,no pools data
33,2009,Memorial de Martinengo,Junior,SLOVAKIA,2008-10-12,2008-10-12,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2009/33,2009-33,no pools data
812,2008,Championnats Panaméricains Juniors,Junior,VENEZUELA,2008-05-03,2008-05-03,Foil,Womens,America/Caracas,https://fie.org/competitions/2008/812,2008-812,no pools data
225,2008,Champ du monde juniors-cadets,Junior,ITALY,2008-04-11,2008-04-11,Foil,Womens,Europe/Rome,https://fie.org/competitions/2008/225,2008-225,no pools data
444,2008,Coupe du Monde,Junior,CROATIA,2008-02-23,2008-02-23,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2008/444,2008-444,no pools data
42,2008,Coupe du Monde,Junior,FRANCE,2008-02-03,2008-02-03,Foil,Womens,Europe/Paris,https://fie.org/competitions/2008/42,2008-42,no pools data
41,2008,Tournoi international,Junior,GERMANY,2008-01-27,2008-01-27,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2008/41,2008-41,no pools data
34,2008,Alpe Adria,Junior,ITALY,2007-12-07,2007-12-07,Foil,Womens,Europe/Rome,https://fie.org/competitions/2008/34,2008-34,no pools data
351,2008,Championnats d’Europe juniors,Junior,CZECH REPUBLIC,2007-10-29,2007-11-04,Foil,Womens,Europe/Prague,https://fie.org/competitions/2008/351,2008-351,no pools data
771,2007,Championnats asiatiques juniors,Junior,KAZAKHSTAN,2007-07-01,2007-07-09,Foil,Womens,Asia/Almaty,https://fie.org/competitions/2007/771,2007-771,no pools data
812,2007,Championnats Panaméricains Juniors,Junior,ARGENTINA,2007-05-03,2007-05-03,Foil,Womens,America/Argentina/Buenos_Aires,https://fie.org/competitions/2007/812,2007-812,no pools data
225,2007,Champ du monde juniors-cadets,Junior,TURKEY,2007-04-15,2007-04-15,Foil,Womens,Europe/Istanbul,https://fie.org/competitions/2007/225,2007-225,no pools data
444,2007,Coupe du Monde,Junior,CROATIA,2007-02-24,2007-02-24,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2007/444,2007-444,no pools data
42,2007,Coupe du Monde,Junior,FRANCE,2007-02-04,2007-02-04,Foil,Womens,Europe/Paris,https://fie.org/competitions/2007/42,2007-42,no pools data
40,2007,Tournoi Carl Schwende,Junior,CANADA,2007-01-20,2007-01-20,Foil,Womens,America/Toronto,https://fie.org/competitions/2007/40,2007-40,no pools data
39,2007,Coupe Heracles Junior,Junior,HUNGARY,2007-01-05,2007-01-05,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2007/39,2007-39,no pools data
35,2007,Stadtwerke-Pokal,Junior,GERMANY,2006-12-16,2006-12-16,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2007/35,2007-35,no pools data
36,2007,Trophée Federico II,Junior,ITALY,2006-11-25,2006-11-25,Foil,Womens,Europe/Rome,https://fie.org/competitions/2007/36,2007-36,no pools data
509,2007,Coupe du Monde Cidade de Loures,Junior,PORTUGAL,2006-11-18,2006-11-18,Foil,Womens,Europe/Lisbon,https://fie.org/competitions/2007/509,2007-509,no pools data
351,2007,Championnats d’Europe juniors,Junior,POLAND,2006-11-04,2006-11-09,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2007/351,2007-351,no pools data
33,2007,Memorial de Martinengo,Junior,SLOVAKIA,2006-10-15,2006-10-15,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2007/33,2007-33,no pools data
42,2006,Coupe du Monde,Junior,FRANCE,2006-02-12,2006-02-12,Foil,Womens,Europe/Paris,https://fie.org/competitions/2006/42,2006-42,no pools data
41,2006,Tournoi international,Junior,GERMANY,2006-01-29,2006-01-29,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2006/41,2006-41,no pools data
40,2006,Tournoi Carl Schwende,Junior,CANADA,2006-01-21,2006-01-21,Foil,Womens,America/Toronto,https://fie.org/competitions/2006/40,2006-40,no pools data
39,2006,Coupe Heracles Junior,Junior,HUNGARY,2006-01-08,2006-01-08,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2006/39,2006-39,no pools data
37,2006,Coupe du Monde,Junior,POLAND,2005-12-03,2005-12-03,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2006/37,2006-37,no pools data
509,2006,Coupe du Monde Cidade de Loures,Junior,PORTUGAL,2005-11-19,2005-11-19,Foil,Womens,Europe/Lisbon,https://fie.org/competitions/2006/509,2006-509,no pools data
35,2006,Stadtwerke-Pokal,Junior,GERMANY,2005-11-13,2005-11-13,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2006/35,2006-35,no pools data
351,2006,Championnats d’Europe juniors,Junior,HUNGARY,2005-10-31,2005-11-06,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2006/351,2006-351,no pools data
41,2005,Coupe du Monde,Junior,GERMANY,2005-01-30,2005-01-30,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2005/41,2005-41,no pools data
40,2005,Tournoi Carl Schwende,Junior,CANADA,2005-01-22,2005-01-22,Foil,Womens,America/Toronto,https://fie.org/competitions/2005/40,2005-40,no pools data
43,2005,Coupe du Monde,Junior,ISRAEL,2005-01-16,2005-01-16,Foil,Womens,Asia/Jerusalem,https://fie.org/competitions/2005/43,2005-43,no pools data
33,2005,Memorial de Martinengo,Junior,SLOVAKIA,2004-10-17,2004-10-17,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2005/33,2005-33,no pools data
225,2004,Champ du monde juniors-cadets,Junior,BULGARIA,2004-04-06,2004-04-06,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2004/225,2004-225,no pools data
43,2004,Coupe du Monde,Junior,ISRAEL,2004-03-07,2004-03-07,Foil,Womens,Asia/Jerusalem,https://fie.org/competitions/2004/43,2004-43,no pools data
42,2004,Tournoi international,Junior,FRANCE,2004-02-15,2004-02-15,Foil,Womens,Europe/Paris,https://fie.org/competitions/2004/42,2004-42,no pools data
40,2004,Tournoi Carl Schwende,Junior,CANADA,2004-01-25,2004-01-25,Foil,Womens,America/Toronto,https://fie.org/competitions/2004/40,2004-40,no pools data
39,2004,Coupe Heracles Junior,Junior,HUNGARY,2004-01-12,2004-01-12,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2004/39,2004-39,no pools data
37,2004,Coupe du Monde,Junior,POLAND,2003-12-06,2003-12-06,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2004/37,2004-37,no pools data
35,2004,Stadtwerke-Pokal,Junior,GERMANY,2003-11-16,2003-11-16,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2004/35,2004-35,no pools data
32,2004,Coupe du Monde,Junior,USA,2003-11-09,2003-11-09,Foil,Womens,America/New_York,https://fie.org/competitions/2004/32,2004-32,no pools data
351,2004,Championnats d’Europe juniors,Junior,CROATIA,2003-11-04,2003-11-09,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2004/351,2004-351,no pools data
33,2004,Memorial de Martinengo,Junior,SLOVAKIA,2003-10-18,2003-10-18,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2004/33,2004-33,no pools data
225,2003,Champ du monde juniors-cadets,Junior,ITALY,2003-04-11,2003-04-11,Foil,Womens,Europe/Rome,https://fie.org/competitions/2003/225,2003-225,no pools data
41,2003,Coupe du Monde,Junior,GERMANY,2003-02-02,2003-02-02,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2003/41,2003-41,no pools data
40,2003,Coupe du M. Carl Schwende,Junior,CANADA,2003-01-25,2003-01-25,Foil,Womens,America/Toronto,https://fie.org/competitions/2003/40,2003-40,no pools data
39,2003,Coupe Heracles Junior,Junior,HUNGARY,2003-01-05,2003-01-05,Foil,Womens,Europe/Budapest,https://fie.org/competitions/2003/39,2003-39,no pools data
37,2003,Coupe du Monde,Junior,POLAND,2002-12-07,2002-12-07,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2003/37,2003-37,no pools data
36,2003,Trophée Federico II,Junior,ITALY,2002-11-30,2002-11-30,Foil,Womens,Europe/Rome,https://fie.org/competitions/2003/36,2003-36,no pools data
351,2003,Championnats d’Europe juniors,Junior,ITALY,2002-11-04,2002-11-10,Foil,Womens,Europe/Rome,https://fie.org/competitions/2003/351,2003-351,no pools data
34,2003,Trophée Provincia di Pistoia,Junior,ITALY,2002-10-27,2002-10-27,Foil,Womens,Europe/Rome,https://fie.org/competitions/2003/34,2003-34,no pools data
363,2003,Championnats Panaméricains J/C,Junior,CHILE,2002-10-21,2002-10-26,Foil,Womens,America/Santiago,https://fie.org/competitions/2003/363,2003-363,no pools data
33,2003,Memorial de Martinengo,Junior,SLOVAKIA,2002-10-20,2002-10-20,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2003/33,2003-33,no pools data
32,2003,Candidature A,Junior,USA,2002-09-22,2002-09-22,Foil,Womens,America/New_York,https://fie.org/competitions/2003/32,2003-32,no pools data
225,2002,Championnats du Monde,Junior,TURKEY,2002-04-01,2002-04-08,Foil,Womens,Europe/Istanbul,https://fie.org/competitions/2002/225,2002-225,no pools data
225,2001,Championnats du Monde,Junior,POLAND,2001-04-09,2001-04-16,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2001/225,2001-225,no pools data
225,1998,Championnats du Monde,Junior,VENEZUELA,1998-04-06,1998-04-13,Foil,Womens,America/Caracas,https://fie.org/competitions/1998/225,1998-225,no pools data
225,1997,Championnats du Monde,Junior,SPAIN,1997-03-25,1997-03-31,Foil,Womens,Europe/Madrid,https://fie.org/competitions/1997/225,1997-225,no pools data
225,1996,Championnats du Monde,Junior,BELGIUM,1996-04-02,1996-04-08,Foil,Womens,Europe/Brussels,https://fie.org/competitions/1996/225,1996-225,no pools data
225,1994,Championnats du Monde,Junior,MEXICO,1994-03-27,1994-04-02,Foil,Womens,America/Mexico_City,https://fie.org/competitions/1994/225,1994-225,no pools data
225,1993,Championnats du Monde,Junior,USA,1993-04-07,1993-04-12,Foil,Womens,America/Denver,https://fie.org/competitions/1993/225,1993-225,no pools data
225,1991,Championnats du Monde,Junior,TURKEY,1991-10-30,1991-11-03,Foil,Womens,Europe/Istanbul,https://fie.org/competitions/1991/225,1991-225,no pools data
225,1987,Championnats du Monde,Junior,BRAZIL,1987-04-11,1987-04-27,Foil,Womens,America/Sao_Paulo,https://fie.org/competitions/1987/225,1987-225,no pools data
225,1985,Championnats du Monde,Junior,NETHERLANDS,1985-04-04,1985-04-08,Foil,Womens,Europe/Amsterdam,https://fie.org/competitions/1985/225,1985-225,no pools data
225,1983,Championnats du Monde,Junior,HUNGARY,1983-03-31,1983-04-04,Foil,Womens,Europe/Budapest,https://fie.org/competitions/1983/225,1983-225,no pools data
225,1982,Championnats du Monde,Junior,ARGENTINA,1982-04-08,1982-04-12,Foil,Womens,America/Argentina/Buenos_Aires,https://fie.org/competitions/1982/225,1982-225,no pools data
225,1981,Championnats du Monde,Junior,SWITZERLAND,1981-04-16,1981-04-20,Foil,Womens,Europe/Zurich,https://fie.org/competitions/1981/225,1981-225,no pools data
225,1980,Championnats du Monde,Junior,ITALY,1980-04-03,1980-04-07,Foil,Womens,Europe/Rome,https://fie.org/competitions/1980/225,1980-225,no pools data
225,1978,Championnats du Monde,Junior,SPAIN,1978-03-23,1978-03-27,Foil,Womens,Europe/Madrid,https://fie.org/competitions/1978/225,1978-225,no pools data
225,1976,Championnats du Monde,Junior,POLAND,1976-04-16,1976-04-19,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/1976/225,1976-225,no pools data
225,1973,Championnats du Monde,Junior,ARGENTINA,1973-04-16,1973-04-23,Foil,Womens,America/Argentina/Buenos_Aires,https://fie.org/competitions/1973/225,1973-225,no pools data
225,1971,Championnats du Monde,Junior,USA,1971-04-16,1971-04-19,Foil,Womens,America/New_York,https://fie.org/competitions/1971/225,1971-225,no pools data
225,1969,Championnats du Monde,Junior,ITALY,1969-04-04,1969-04-07,Foil,Womens,Europe/Rome,https://fie.org/competitions/1969/225,1969-225,no pools data
225,1967,Championnats du Monde,Junior,IRAN,1967-03-23,1967-03-27,Foil,Womens,Asia/Tehran,https://fie.org/competitions/1967/225,1967-225,no pools data
225,1964,Championnats du Monde,Junior,HUNGARY,1964-03-25,1964-03-30,Foil,Womens,Europe/Budapest,https://fie.org/competitions/1964/225,1964-225,no pools data
225,1961,Championnats du Monde,Junior,GERMANY,1961-04-01,1961-04-03,Foil,Womens,Europe/Berlin,https://fie.org/competitions/1961/225,1961-225,no pools data
1073,2021,Championnats de qualification panaméricains,Senior,COSTA RICA,2021-05-01,2021-05-01,Foil,Womens,America/Costa_Rica,https://fie.org/competitions/2021/1073,2021-1073,
1067,2021,Championnats de qualification Asie-Océanie,Senior,UZBEKISTAN,2021-04-25,2021-04-25,Foil,Womens,Asia/Tashkent,https://fie.org/competitions/2021/1067,2021-1067,
1079,2021,Championnats de qualification européens,Senior,SPAIN,2021-04-25,2021-04-25,Foil,Womens,Europe/Madrid,https://fie.org/competitions/2021/1079,2021-1079,
237,2021,Championnats du monde juniors-cadets,Cadet,EGYPT,2021-04-07,2021-04-07,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2021/237,2021-237,
765,2020,Championnats asiatiques cadets,Cadet,JORDAN,2020-02-26,2020-02-26,Foil,Womens,Asia/Amman,https://fie.org/competitions/2020/765,2020-765,no pools data
939,2020,Championnats d'Europe Cadets,Cadet,CROATIA,2020-02-24,2020-02-24,Foil,Womens,Europe/Zagreb,https://fie.org/competitions/2020/939,2020-939,no pools data
1299,2020,Championnats d'Afrique,Cadet,GHANA,2020-02-24,2020-02-24,Foil,Womens,Africa/Porto-Novo,https://fie.org/competitions/2020/1299,2020-1299,no pools data
129,2020,Coupe du Monde,Senior,RUSSIA,2020-02-21,2020-02-22,Foil,Womens,Europe/Moscow,https://fie.org/competitions/2020/129,2020-129,
458,2020,Grand Prix,Senior,ITALY,2020-02-07,2020-02-09,Foil,Womens,Europe/Rome,https://fie.org/competitions/2020/458,2020-458,
933,2020,Сhampionnats de la Méditerranée,Cadet,TUNISIA,2020-01-24,2020-01-24,Foil,Womens,Africa/Tunis,https://fie.org/competitions/2020/933,2020-933,no pools data
127,2020,Coupe du Monde,Senior,POLAND,2020-01-10,2020-01-11,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2020/127,2020-127,
118,2020,Coupe du Monde,Senior,FRANCE,2019-12-13,2019-12-14,Foil,Womens,Europe/Paris,https://fie.org/competitions/2020/118,2020-118,
125,2020,Coupe du monde,Senior,EGYPT,2019-11-22,2019-11-23,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2020/125,2020-125,
1385,2020,Tournoi satellite,Senior,SPAIN,2019-10-26,2019-10-26,Foil,Womens,Europe/Madrid,https://fie.org/competitions/2020/1385,2020-1385,
1377,2020,Tournoi Satelite,Senior,TURKEY,2019-10-19,2019-10-19,Foil,Womens,Europe/Istanbul,https://fie.org/competitions/2020/1377,2020-1377,
1105,2019,Championnats du monde vétérans 50-59,Veterans,EGYPT,2019-10-07,2019-10-07,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2019/1105,2019-1105,
1359,2019,Championnats du monde Vétérans 60-69,Veterans,EGYPT,2019-10-07,2019-10-07,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2019/1359,2019-1359,
1360,2019,Championnats du monde Vétérans 70+,Veterans,EGYPT,2019-10-07,2019-10-07,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2019/1360,2019-1360,
1356,2020,"Tournoi Satellite, Trekanten International",Senior,DENMARK,2019-10-06,2019-10-06,Foil,Womens,Europe/Copenhagen,https://fie.org/competitions/2020/1356,2020-1356,
1281,2020,Tournoi Satellite,Senior,MEXICO,2019-09-29,2019-09-29,Foil,Womens,America/Mexico_City,https://fie.org/competitions/2020/1281,2020-1281,
1230,2020,Tournoi satellite,Senior,ROMANIA,2019-09-22,2019-09-22,Foil,Womens,Europe/Bucharest,https://fie.org/competitions/2020/1230,2020-1230,
1218,2020,Tournoi satellite,Senior,SLOVAKIA,2019-09-14,2019-09-14,Foil,Womens,Europe/Bratislava,https://fie.org/competitions/2020/1218,2020-1218,
1093,2019,2019 Summer Universiades,Senior,ITALY,2019-07-04,2019-07-09,Foil,Womens,Europe/Rome,https://fie.org/competitions/2019/1093,2019-1093,
740,2019,Championnats d'Europe,Senior,GERMANY,2019-06-18,2019-06-18,Foil,Womens,Europe/Berlin,https://fie.org/competitions/2019/740,2019-740,
1014,2019,Championnats Asiatiques,Senior,JAPAN,2019-06-15,2019-06-15,Foil,Womens,Asia/Tokyo,https://fie.org/competitions/2019/1014,2019-1014,
457,2019,Grand Prix,Senior,CHINA,2019-05-17,2019-05-19,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2019/457,2019-457,
237,2019,Championnats du monde juniors-cadets,Cadet,POLAND,2019-04-10,2019-04-10,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2019/237,2019-237,
121,2019,2019 Absolute Fencing Gear FIE Grand Prix Anaheim,Senior,USA,2019-03-16,2019-03-17,Foil,Womens,America/Los_Angeles,https://fie.org/competitions/2019/121,2019-121,
129,2019,Coupe du Monde,Senior,EGYPT,2019-03-01,2019-03-02,Foil,Womens,Africa/Cairo,https://fie.org/competitions/2019/129,2019-129,
1111,2019,Championnats Panaméricains Cadets,Cadet,COLOMBIA,2019-02-28,2019-02-28,Foil,Womens,America/Bogota,https://fie.org/competitions/2019/1111,2019-1111,no pools data
127,2019,Coupe du Monde,Senior,FRANCE,2019-01-25,2019-01-26,Foil,Womens,Europe/Paris,https://fie.org/competitions/2019/127,2019-127,
118,2019,Coupe du Monde,Senior,POLAND,2019-01-11,2019-01-12,Foil,Womens,Europe/Warsaw,https://fie.org/competitions/2019/118,2019-118,
1385,2019,Tournoi satellite,Senior,SPAIN,2018-10-27,2018-10-27,Foil,Womens,Europe/Madrid,https://fie.org/competitions/2019/1385,2019-1385,
1377,2019,Tournoi Satelite,Senior,TURKEY,2018-10-20,2018-10-21,Foil,Womens,Europe/Istanbul,https://fie.org/competitions/2019/1377,2019-1377,
1359,2018,Championnats du monde Vétérans 60-69,Veterans,ITALY,2018-10-11,2018-10-11,Foil,Womens,Europe/Rome,https://fie.org/competitions/2018/1359,2018-1359,
1360,2018,Championnats du monde Vétérans 70+,Veterans,ITALY,2018-10-11,2018-10-11,Foil,Womens,Europe/Rome,https://fie.org/competitions/2018/1360,2018-1360,
1180,2018,JOJ 2018,Cadet,ARGENTINA,2018-10-07,2018-10-07,Foil,Womens,America/Argentina/Buenos_Aires,https://fie.org/competitions/2018/1180,2018-1180,no pools data
237,2018,Championnats du monde juniors-cadets,Cadet,ITALY,2018-04-08,2018-04-08,Foil,Womens,Europe/Rome,https://fie.org/competitions/2018/237,2018-237,
939,2018,Championnats d'Europe Cadets,Cadet,RUSSIA,2018-03-03,2018-03-03,Foil,Womens,Europe/Moscow,https://fie.org/competitions/2018/939,2018-939,no pools data
1299,2018,Championnats d'Afrique,Cadet,NIGERIA,2018-03-01,2018-03-01,Foil,Womens,Africa/Lagos,https://fie.org/competitions/2018/1299,2018-1299,no pools data
765,2018,Championnats asiatiques cadets,Cadet,UNITED ARAB EMIRATES,2018-02-24,2018-02-24,Foil,Womens,Asia/Dubai,https://fie.org/competitions/2018/765,2018-765,no pools data
237,2017,Championnats du monde juniors-cadets,Cadet,BULGARIA,2017-04-03,2017-04-03,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2017/237,2017-237,
1111,2017,Championnats Panaméricains Cadets,Cadet,CUBA,2017-03-02,2017-03-07,Foil,Womens,America/Havana,https://fie.org/competitions/2017/1111,2017-1111,
939,2017,Championnats d'Europe Cadets,Cadet,BULGARIA,2017-03-01,2017-03-01,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2017/939,2017-939,no pools data
765,2017,Championnats asiatiques cadets,Cadet,THAILAND,2017-02-26,2017-02-26,Foil,Womens,Asia/Bangkok,https://fie.org/competitions/2017/765,2017-765,no pools data
933,2017,Сhampionnats de la Méditerranée,Cadet,FRANCE,2017-01-27,2017-01-29,Foil,Womens,Europe/Paris,https://fie.org/competitions/2017/933,2017-933,no pools data
939,2016,Championnats d'Europe Cadets,Cadet,SERBIA,2016-02-29,2016-03-09,Foil,Womens,Europe/Belgrade,https://fie.org/competitions/2016/939,2016-939,fencer IDs missing
1111,2016,Championnats Panaméricains Cadets,Cadet,MEXICO,2016-02-27,2016-03-04,Foil,Womens,America/Cancun,https://fie.org/competitions/2016/1111,2016-1111,
237,2015,Champ du monde juniors-cadets,Cadet,UZBEKISTAN,2015-04-03,2015-04-03,Foil,Womens,Asia/Tashkent,https://fie.org/competitions/2015/237,2015-237,
765,2015,Championnats asiatiques cadets,Cadet,UNITED ARAB EMIRATES,2015-03-01,2015-03-01,Foil,Womens,Asia/Muscat,https://fie.org/competitions/2015/765,2015-765,no pools data
1299,2015,Championnats d'Afrique cadets juniors,Cadet,ALGERIA,2015-03-01,2015-03-05,Foil,Womens,Africa/Algiers,https://fie.org/competitions/2015/1299,2015-1299,no pools data
1180,2014,JOJ 2014,Cadet,CHINA,2014-08-17,2014-08-17,Foil,Womens,Asia/Hong_Kong,https://fie.org/competitions/2014/1180,2014-1180,no pools data
1268,2014,Jeux Africains de la Jeunesse,Cadet,BOTSWANA,2014-05-29,2014-05-29,Foil,Womens,Africa/Gaborone,https://fie.org/competitions/2014/1268,2014-1268,no pools data
237,2014,Champ du monde juniors-cadets,Cadet,BULGARIA,2014-04-03,2014-04-04,Foil,Womens,Europe/Sofia,https://fie.org/competitions/2014/237,2014-237,
765,2014,Championnats asiatiques cadets,Cadet,JORDAN,2014-03-08,2014-03-08,Foil,Womens,Asia/Amman,https://fie.org/competitions/2014/765,2014-765,no pools data
